,CNTSCHID,Region,STRATUM,LANGTEST,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT
748,72400754,72410,ESP9020,156.0,private,2.0,16.5313,529.0,1.25,1.0,32.0,1.0,0.625,0.375,0.0,18.0,0.0,0.3096,0.8567,-0.2859,-0.5079,-0.1868,9.70513,203.37287,7.04825
749,72400755,72416,ESP9035,451.0,public,3.0,6.7234,316.0,0.4167,1.0,47.0,0.1809,0.1809,0.1809,0.0213,38.0,0.0,-0.2376,0.9088,-0.6447,-0.7866,0.3009,5.37637,175.45649,3.90454
750,72400756,72402,ESP0203,156.0,public,3.0,9.6458,463.0,2.2388,1.0,48.0,1.0,0.1667,0.9063,0.0625,53.0,1.0,0.1,0.902,1.2033,1.1913,0.9042,2.98609,207.82002,2.16862
751,72400757,72410,ESP1019,156.0,public,3.0,13.8492,1378.0,0.2809,1.0,99.5,1.0,1.0,0.9799,0.201,28.0,2.0,1.6863,2.2051,0.976,0.2785,0.9042,2.76484,211.94183,2.00794
752,72400758,72407,ESP9013,156.0,public,3.0,14.0387,1088.0,0.641,1.0,77.5,1.0,1.0,0.0,0.0,28.0,0.0,1.2478,0.3595,-1.6103,0.2688,-0.1764,3.35288,387.62768,2.435
753,72400759,72408,ESP0815,156.0,public,3.0,13.9891,1287.0,0.3659,1.0,92.0,,,,0.0652,28.0,0.0,1.0245,0.21,-0.0384,-2.0409,-1.0542,2.99664,370.31734,2.17628
754,72400760,72410,ESP9019,156.0,public,3.0,8.9179,923.0,0.6098,1.0,103.5,1.0,,,,28.0,3.0,-0.949,-0.5869,-0.0384,-0.4289,0.1329,1.61467,174.74578,1.17264
755,72400761,72413,ESP9028,156.0,private,1.0,16.6667,1500.0,0.5645,1.0,90.0,,,,0.1389,28.0,1.0,1.2828,,-0.2753,0.3561,0.9042,6.34999,646.02911,4.61162
756,72400762,72406,ESP0611,156.0,public,3.0,8.8142,498.0,1.1236,1.0,56.5,1.0,0.9115,0.0708,0.0177,23.0,1.0,-0.4873,0.592,0.1795,1.0441,0.9042,1.19163,97.10345,0.86541
757,72400763,72411,ESP1121,474.0,public,3.0,10.4667,628.0,0.2,1.0,60.0,1.0,1.0,0.3333,0.0,28.0,2.0,1.9315,0.592,0.0765,0.83,-0.6263,6.1175,397.42747,4.44277
758,72400764,72405,ESP0510,156.0,private,1.0,,,,,,,,,,53.0,2.0,-0.1098,0.1825,-0.335,0.8378,0.9042,7.68557,386.69063,5.58157
759,72400765,72416,ESP9034,451.0,public,3.0,5.6941,242.0,0.234,1.0,42.5,1.0,1.0,1.0,,43.0,1.0,2.1284,1.75,0.1795,-0.5614,0.9042,1.05064,30.94185,0.76302
760,72400766,72409,ESP0917,160.0,public,3.0,10.3962,551.0,0.8776,1.0,53.0,0.9434,,,,23.0,1.0,-1.4212,-0.4314,-1.199,-0.994,0.9042,15.46689,1411.05202,11.23268
761,72400767,72407,ESP9014,156.0,private,2.0,12.3846,322.0,0.6667,1.0,26.0,1.0,1.0,0.0,0.0,33.0,3.0,-0.6344,-0.1776,-0.9505,-2.0409,0.9042,13.54922,333.63033,9.83999
762,72400768,72406,ESP9012,,private,,,,,,,,,,,,,,,,,,1.76429,50.59401,1.2813
763,72400769,72403,ESP0305,156.0,public,3.0,8.6165,573.0,1.4286,1.0,66.5,1.0,0.9248,0.1504,0.0752,18.0,1.0,1.2478,0.4613,0.7625,-0.0583,0.9042,1.46032,151.46288,1.06054
764,72400770,72401,ESP9001,156.0,public,3.0,11.8125,756.0,1.7021,1.0,64.0,0.9688,0.0313,0.9219,0.0156,33.0,0.0,0.8339,0.028,-0.0956,0.1537,0.9042,17.45578,1622.61603,12.67709
765,72400771,72409,ESP9017,160.0,public,3.0,8.7579,416.0,1.6406,1.0,47.5,1.0,0.8737,0.1263,0.0,23.0,2.0,0.6606,0.2833,0.8848,-0.1088,0.9042,22.60546,1372.79567,16.41699
766,72400772,72416,ESP9034,451.0,public,3.0,6.5686,335.0,1.75,1.0,51.0,1.0,1.0,1.0,0.0,33.0,0.0,2.9595,2.1075,2.8094,2.2731,0.9042,1.40909,21.16068,1.02334
767,72400773,72412,ESP1223,156.0,public,3.0,9.8824,840.0,0.5882,1.0,85.0,1.0,0.0,0.0,0.1176,28.0,0.0,-0.2376,-0.2968,-0.0956,0.9355,0.9042,1.0,112.02707,0.72624
768,72400774,72402,ESP0203,160.0,public,3.0,6.2391,287.0,0.4545,1.0,46.0,1.0,,,,23.0,1.0,1.6863,1.5352,0.0645,-0.1459,-1.0542,4.77562,234.04556,3.46825
769,72400775,72418,ESP1840,156.0,public,3.0,,,,,,,,,,,,,,,,,1.0,155.43275,0.72624
770,72400776,72408,ESP9015,156.0,public,3.0,10.7899,642.0,0.3409,1.0,59.5,1.0,1.0,0.0,0.0168,23.0,2.0,2.9595,0.993,-0.0384,1.3992,0.9042,4.17509,415.77615,3.03212
771,72400777,72413,ESP9027,156.0,private,2.0,17.1385,1114.0,0.6944,1.0,65.0,0.2231,0.4615,0.3,0.0154,23.0,0.0,-0.2376,2.4895,0.4651,0.9355,0.9042,1.0,77.04292,0.72624
772,72400778,72415,ESP1533,156.0,private,2.0,15.4034,1833.0,0.8537,1.0,119.0,1.0,1.0,0.5336,0.0084,28.0,1.0,-1.4212,-1.4551,-2.0719,-2.0409,0.9042,1.0,124.0,0.72624
773,72400779,72411,ESP1121,474.0,public,3.0,9.9615,518.0,0.3378,1.0,52.0,1.0,1.0,0.9615,0.1154,28.0,2.0,1.2478,0.592,0.1795,-0.0192,0.9042,4.79081,390.09667,3.47928
774,72400780,72417,ESP1738,160.0,public,3.0,5.7831,240.0,0.625,1.0,41.5,0.9398,0.9277,,,18.0,2.0,0.265,-0.614,-0.0792,-0.1459,0.9042,17.13884,928.69855,12.44692
775,72400781,72417,ESP9039,156.0,private,2.0,17.4762,1101.0,0.5769,1.0,63.0,1.0,0.0,0.0,0.0159,53.0,3.0,0.4399,0.21,-0.0384,-0.5111,0.9042,9.24149,870.52966,6.71154
776,72400782,72410,ESP1019,156.0,public,3.0,9.3864,413.0,0.3896,1.0,44.0,1.0,1.0,1.0,0.0,23.0,0.0,0.1423,-0.5869,-0.6823,-1.2356,0.9042,2.43173,190.97336,1.76602
777,72400783,72401,ESP9001,156.0,public,3.0,10.9451,498.0,0.2273,1.0,45.5,,0.8791,0.0879,0.044,28.0,3.0,2.9595,-0.4314,-0.0956,-0.1274,0.9042,39.78295,1978.90771,28.89197
778,72400784,72404,ESP0407,156.0,public,3.0,8.093,696.0,0.1835,1.0,86.0,,,,,23.0,0.0,1.3065,-0.1776,1.5694,-0.1274,0.9042,1.90737,201.3505,1.38521
779,72400785,72416,ESP9036,156.0,private,2.0,12.5862,365.0,1.087,1.0,29.0,1.0,0.431,0.431,0.0,23.0,1.0,0.6606,-0.0903,-2.0719,-2.0409,0.9042,3.28221,93.07814,2.38367
780,72400786,72413,ESP9025,156.0,public,3.0,13.2397,801.0,1.0,1.0,60.5,1.0,1.0,,,28.0,0.0,0.4292,0.4487,-1.1314,-0.1274,0.9042,3.30968,404.95267,2.40362
781,72400787,72410,ESP1019,156.0,public,3.0,7.32,366.0,1.3636,1.0,50.0,1.0,,,0.04,43.0,1.0,-0.4413,-1.4551,-0.3856,-0.7866,0.9042,3.60417,195.06367,2.61749
782,72400788,72403,ESP0305,156.0,public,3.0,6.466,333.0,0.9796,1.0,51.5,1.0,1.0,1.0,0.0194,18.0,1.0,-0.9432,-0.5869,-1.2585,0.2785,0.9042,2.34608,141.54737,1.70382
783,72400789,72405,ESP0509,156.0,public,3.0,11.4516,710.0,1.1215,1.0,62.0,0.0,0.9677,0.0,0.0,33.0,0.0,-0.0672,0.6736,0.3685,0.2266,0.9042,3.112,386.78109,2.26006
784,72400790,72406,ESP0611,156.0,public,3.0,7.697,635.0,2.1905,1.0,82.5,,,,,23.0,1.0,0.9868,0.21,0.9384,0.5642,0.9042,1.98604,66.23734,1.44234
785,72400791,72403,ESP9006,156.0,private,2.0,10.9375,175.0,,,16.0,1.0,1.0,0.375,0.0625,13.0,1.0,-0.2376,-0.1776,0.1795,-0.1274,-0.1764,6.69423,86.96706,4.86162
786,72400792,72413,ESP9026,156.0,public,3.0,13.8261,1272.0,0.2093,1.0,92.0,,,,,33.0,1.0,-0.6344,-0.2968,-0.0384,-1.2225,-1.0542,2.69086,593.48277,1.95421
787,72400793,72403,ESP0306,156.0,private,2.0,14.7467,553.0,0.2857,1.0,37.5,1.0,1.0,0.4933,0.0,23.0,0.0,0.1111,0.122,0.1795,-0.7733,0.9042,3.05606,144.88657,2.21944
788,72400794,72416,ESP9034,156.0,public,3.0,8.8261,406.0,0.4677,1.0,46.0,1.0,,1.0,,23.0,1.0,-1.4212,0.6736,1.9188,-0.1241,0.9042,1.49427,35.95718,1.0852
789,72400795,72408,ESP9015,156.0,public,3.0,7.3846,144.0,2.2083,1.0,19.5,1.0,1.0,1.0,0.0,23.0,1.0,1.0821,0.6736,0.6935,-0.0027,0.9042,8.84722,292.38281,6.42521
790,72400796,72417,ESP9038,156.0,public,3.0,8.2192,600.0,1.0,1.0,73.0,0.9315,,,0.0685,33.0,1.0,1.4783,0.696,-0.8431,-0.1791,-0.4859,14.96248,867.35531,10.86635
791,72400797,72405,ESP0509,156.0,public,3.0,5.0385,131.0,1.0,1.0,26.0,1.0,1.0,1.0,0.0,28.0,1.0,0.3885,0.4427,-0.3856,-0.1177,-1.0389,9.2619,229.63924,6.72637
792,72400798,72416,ESP9035,451.0,public,3.0,7.5273,414.0,0.3333,1.0,55.0,1.0,1.0,1.0,,13.0,2.0,0.8339,1.1514,0.1795,0.134,0.9042,4.4828,336.13933,3.25559
793,72400799,72416,ESP9036,156.0,private,2.0,16.5732,1301.0,1.0,1.0,78.5,1.0,1.0,0.4395,0.0,28.0,1.0,0.1,-0.1776,-0.1692,-0.5079,0.9042,2.14762,158.69422,1.55969
794,72400800,72417,ESP1738,608.0,public,3.0,9.4184,923.0,0.3191,1.0,98.0,0.9643,0.898,0.0561,0.0102,33.0,2.0,-1.4212,-0.2968,0.8153,0.2785,-1.0542,6.24263,1073.52747,4.53364
795,72400801,72415,ESP1532,451.0,public,3.0,9.8469,965.0,0.3448,1.0,98.0,1.0,,,,23.0,0.0,1.2478,0.8957,-0.2109,0.5187,-2.436,1.07859,65.25461,0.78332
796,72400802,72415,ESP1533,156.0,private,2.0,11.6224,1662.0,0.5752,1.0,143.0,0.6294,0.6643,0.6294,0.021,33.0,,-0.3091,0.1893,-1.1401,0.0214,-1.0542,1.1139,119.84416,0.80896
797,72400803,72410,ESP1019,156.0,public,3.0,6.916,453.0,1.0,1.0,65.5,1.0,1.0,0.916,0.0153,18.0,2.0,0.4292,0.43,2.3613,0.6101,0.9042,2.88333,193.92358,2.09399
798,72400804,72406,ESP0611,156.0,public,3.0,11.1429,858.0,1.0959,1.0,77.0,1.0,1.0,0.0325,0.026,23.0,0.0,-0.1018,0.0131,-0.4515,0.2785,-0.1764,1.41379,89.39261,1.02675
799,72400805,72401,ESP9002,156.0,private,2.0,16.1569,412.0,0.6977,1.0,25.5,,0.4118,0.549,0.0,43.0,1.0,1.0245,0.21,-0.4684,-2.0409,0.9042,41.33844,1479.48813,30.02163
800,72400807,72408,ESP9015,156.0,public,3.0,11.1864,660.0,0.9278,1.0,59.0,1.0,1.0,1.0,0.0,53.0,1.0,0.4292,0.6736,1.5517,1.3992,0.9042,3.5055,377.47627,2.54584
801,72400808,72416,ESP9035,156.0,public,3.0,8.512,532.0,0.7921,1.0,62.5,1.0,0.952,,,23.0,,0.1,0.2833,-0.3856,0.2785,0.9042,3.69172,154.77735,2.68107
802,72400809,72411,ESP1121,,public,3.0,,,,,,,,,,,,,,,,,6.51865,341.52981,4.7341
803,72400810,72408,ESP0815,156.0,public,3.0,13.121,1030.0,0.7692,1.0,78.5,1.0,1.0,0.0,0.0,28.0,0.0,-0.4873,0.9285,1.1515,0.2785,-0.497,5.16088,388.9533,3.74804
804,72400811,72413,ESP9026,156.0,public,3.0,10.6506,442.0,0.6977,1.0,41.5,1.0,1.0,0.0482,0.0241,28.0,0.0,0.265,,1.8821,0.2266,0.9042,8.07258,699.96116,5.86263
805,72400812,72410,ESP1019,156.0,public,3.0,8.9024,365.0,1.0345,1.0,41.0,1.0,1.0,1.0,0.1341,28.0,1.0,0.1,0.8179,-1.4545,-0.1274,0.9042,3.2037,213.64059,2.32666
806,72400813,72414,ESP1431,156.0,private,2.0,8.9818,247.0,0.8,1.0,27.5,0.3636,0.9091,0.3636,0.0,23.0,0.0,0.4698,-0.1776,0.1795,-0.1274,-1.0542,7.51681,186.58686,5.45901
807,72400814,72401,ESP9001,156.0,public,3.0,11.6974,889.0,0.2568,1.0,76.0,,,,,28.0,2.0,0.6299,0.4487,-0.0384,0.2266,0.9042,13.26098,1821.02357,9.63066
808,72400815,72408,ESP0816,156.0,private,2.0,17.3171,710.0,1.0,1.0,41.0,1.0,1.0,1.0,0.0,23.0,1.0,0.4698,0.6924,0.8988,-0.4985,0.3009,7.22091,380.90589,5.24412
809,72400816,72417,ESP9038,160.0,public,3.0,7.8495,730.0,0.6173,1.0,93.0,1.0,0.4409,0.5591,0.043,28.0,2.0,-0.6344,-1.4551,-0.5591,-2.0904,0.9042,9.7179,912.93571,7.05753
810,72400817,72405,ESP0510,156.0,private,2.0,15.3514,284.0,1.1111,1.0,18.5,1.0,1.0,,,28.0,1.0,-1.4212,-0.5869,0.2268,0.1439,0.9042,9.33248,185.04598,6.77762
811,72400818,72413,ESP9025,156.0,public,3.0,14.4277,1147.0,0.8943,1.0,79.5,0.3019,0.3145,0.2642,0.0881,23.0,2.0,0.4292,-0.3163,0.3705,0.933,-0.1661,3.2315,402.39975,2.34684
812,72400819,72406,ESP0611,156.0,public,3.0,9.0631,503.0,1.2295,1.0,55.5,1.0,1.0,0.0,0.0,18.0,0.0,0.2986,-0.2968,-0.8431,-1.2356,-0.1868,1.32403,100.11559,0.96156
813,72400820,72401,ESP9001,156.0,public,3.0,10.8235,368.0,1.3235,1.0,34.0,1.0,0.7647,0.2353,0.0588,23.0,2.0,-0.6483,1.0815,-0.3856,0.5276,-1.4469,19.66284,1637.14773,14.27994
814,72400821,72417,ESP1738,156.0,public,3.0,10.2759,745.0,0.6604,1.0,72.5,1.0,1.0,1.0,0.0552,28.0,2.0,-0.6483,-0.5869,-0.0956,-0.1274,0.9042,8.80969,960.03101,6.39795
815,72400822,72404,ESP0407,160.0,public,3.0,8.3411,538.0,0.1136,1.0,64.5,0.9922,1.0,0.9612,0.0465,23.0,1.0,0.4292,0.43,-0.2932,-0.2812,-0.1764,2.23552,208.83716,1.62352
816,72400823,72413,ESP9026,156.0,public,3.0,2.2645,137.0,0.438,1.0,60.5,1.0,1.0,0.0,0.0,28.0,1.0,-0.4907,0.9088,0.6924,0.6015,0.9042,4.33833,583.53889,3.15067
817,72400824,72402,ESP0204,156.0,private,2.0,16.1053,306.0,1.0,1.0,19.0,1.0,0.6316,0.3684,0.0,13.0,0.0,0.7566,0.21,-0.5715,-0.3913,0.1571,5.22738,149.12434,3.79633
818,72400825,72415,ESP1533,156.0,private,,10.5833,127.0,1.7647,1.0,12.0,1.0,0.5833,0.4167,0.0,18.0,0.0,0.1,1.872,0.1795,0.5365,0.9042,5.6756,113.89095,4.12184
819,72400826,72416,ESP9037,451.0,private,2.0,15.5948,1193.0,1.0,1.0,76.5,1.0,0.7451,0.7451,0.0131,53.0,2.0,0.4591,0.8371,0.6355,0.2266,0.9042,2.57377,164.52786,1.86918
820,72400827,72416,ESP9034,156.0,public,3.0,8.5035,608.0,1.0127,1.0,71.5,1.0,0.9441,0.0,0.0,23.0,0.0,0.2373,-0.2968,0.5869,-0.3786,0.3009,1.48045,4.61683,1.07516
821,72400828,72416,ESP9037,156.0,private,3.0,14.96,1309.0,1.0,1.0,87.5,1.0,0.4343,0.5657,0.0,53.0,0.0,-0.2692,-0.5869,-0.6364,-0.1274,0.9042,6.35844,147.65449,4.61775
822,72400829,72411,ESP1121,474.0,public,3.0,7.2583,548.0,1.2703,1.0,75.5,0.8675,0.8675,0.0132,0.0265,18.0,2.0,0.6191,1.2432,0.9978,0.8952,-1.0542,9.24738,381.14559,6.71582
823,72400830,72401,ESP9001,156.0,public,3.0,6.4865,120.0,1.0,1.0,18.5,0.973,0.973,0.973,0.0541,23.0,2.0,0.1,0.43,0.1795,0.2266,-1.0542,40.73016,1435.5801,29.57988
824,72400831,72416,ESP9037,451.0,private,2.0,13.5804,971.0,0.2817,1.0,71.5,0.0839,0.4336,0.4545,0.028,33.0,0.0,0.1423,1.0953,-0.5654,0.134,0.9042,2.12162,163.595,1.54081
825,72400832,72405,ESP0510,156.0,private,1.0,16.9583,1221.0,0.5679,1.0,72.0,1.0,1.0,0.3611,0.0139,53.0,2.0,-0.4447,0.028,-2.0719,-1.2943,-0.1868,4.66624,410.47103,3.38881
826,72400833,72401,ESP9001,156.0,public,3.0,12.1374,795.0,0.2069,1.0,65.5,1.0,1.0,0.0,0.0,28.0,0.0,2.9595,1.5435,0.4651,0.3085,0.9042,11.25439,1786.51484,8.17339
827,72400834,72405,ESP0509,156.0,public,3.0,10.087,464.0,0.7167,1.0,46.0,0.9348,0.0217,0.0,0.0435,28.0,3.0,0.1031,0.2633,1.7012,-0.0452,-0.1661,6.27419,445.96239,4.55657
828,72400835,72413,ESP9027,156.0,private,1.0,13.6614,1291.0,1.3194,1.0,94.5,1.0,0.9577,0.0423,0.0,53.0,2.0,-0.2692,0.9218,-1.6103,-0.3786,0.9042,1.0,74.08098,0.72624
829,72400836,72403,ESP0306,156.0,private,2.0,14.9756,1228.0,1.0,1.0,82.0,1.0,,1.0,0.0122,28.0,2.0,-0.9432,0.1964,0.2268,0.8378,-0.1661,1.63464,139.71662,1.18714
830,72400837,72413,ESP9026,156.0,public,3.0,12.0482,1000.0,0.4762,1.0,83.0,1.0,0.7831,0.7349,0.0241,33.0,1.0,0.8006,1.75,0.3762,0.6101,0.9042,10.99541,689.92787,7.98531
831,72400838,72401,ESP0101,156.0,public,3.0,14.1094,903.0,0.4545,,64.0,0.0781,0.0625,0.7344,0.125,28.0,3.0,0.4698,0.9088,-0.0956,-0.1695,-0.3006,18.5942,1705.97255,13.50386
832,72400839,72417,ESP1738,608.0,public,3.0,12.1157,1466.0,0.7738,1.0,121.0,1.0,1.0,0.1736,0.0826,28.0,2.0,-1.4212,0.21,-1.5397,0.9355,-1.0542,10.02805,1008.14248,7.28277
833,72400840,72418,ESP1841,156.0,private,2.0,1.2432,46.0,0.4348,1.0,37.0,,0.6351,0.3649,0.0,23.0,0.0,1.2478,0.43,0.1795,0.2266,0.9042,1.0,44.68133,0.72624
834,72400841,72414,ESP1430,156.0,public,3.0,10.7333,644.0,0.2637,1.0,60.0,,,,,23.0,1.0,0.7566,0.8371,0.8153,-0.5111,0.3009,3.29784,340.29725,2.39502
835,72400842,72404,ESP9007,160.0,public,3.0,9.0146,924.0,0.495,1.0,102.5,1.0,0.0,0.0,0.0195,23.0,0.0,1.9358,1.4552,-0.1493,0.352,0.9042,1.62424,217.31738,1.17959
836,72400843,72408,ESP0815,156.0,public,3.0,11.6348,669.0,1.6216,1.0,57.5,1.0,,,0.0174,28.0,0.0,0.265,0.6736,-0.335,-0.1274,0.9042,4.27107,378.62557,3.10182
837,72400844,72411,ESP9022,156.0,private,2.0,14.2759,621.0,0.814,1.0,43.5,1.0,1.0,0.3908,,23.0,1.0,-1.4212,0.21,-1.6103,-1.2356,-0.6385,8.06957,373.79347,5.86044
838,72400845,72409,ESP9018,156.0,private,2.0,13.5,810.0,1.4118,1.0,60.0,,,0.1,0.0,28.0,2.0,,,-1.2585,0.2655,-0.1764,26.57946,1521.75585,19.30307
839,72400846,72403,ESP0305,156.0,public,3.0,7.7829,681.0,2.2472,1.0,87.5,1.0,0.0,0.0,0.0457,23.0,0.0,1.6863,1.5435,-0.0956,0.2785,0.9042,1.78889,140.92086,1.29916
840,72400847,72403,ESP0305,156.0,public,3.0,10.0,910.0,0.6303,1.0,91.0,1.0,1.0,0.1099,0.022,23.0,2.0,2.1284,0.592,0.2268,-0.4289,0.9042,1.37607,135.12586,0.99936
841,72400848,72402,ESP0203,156.0,public,3.0,9.8478,1359.0,0.3297,1.0,138.0,1.0,0.7319,0.7174,0.0435,28.0,1.0,2.9595,2.5026,1.8658,1.0441,-0.6385,2.20971,227.44999,1.60478
842,72400849,72416,ESP9037,451.0,private,,14.7234,346.0,1.5789,1.0,23.5,1.0,0.8723,0.1277,0.0,28.0,0.0,1.2478,1.8544,-0.9148,3.0494,0.9042,3.26303,172.74996,2.36974
843,72400850,72403,ESP9006,156.0,private,3.0,14.9231,776.0,1.1017,1.0,52.0,1.0,0.0,0.0,0.0,53.0,1.0,-0.6344,-0.0719,-2.0719,-0.9138,0.9042,2.42377,134.21719,1.76024
844,72400851,72416,ESP9036,451.0,private,2.0,15.68,588.0,0.4884,1.0,37.5,1.0,1.0,0.4133,0.0,33.0,0.0,2.4611,0.6736,0.1795,-1.2356,0.3009,3.28221,122.15467,2.38367
845,72400852,72402,ESP9004,156.0,private,2.0,37.8947,1800.0,0.6897,1.0,47.5,1.0,1.0,1.0,0.2105,28.0,2.0,-0.949,-0.5869,-0.6823,-1.2356,0.9042,1.5795,223.76413,1.14709
846,72400853,72413,ESP9025,156.0,public,3.0,14.8111,1333.0,0.3143,1.0,90.0,1.0,0.8611,0.1167,0.0222,28.0,0.0,-1.4212,0.4487,0.1795,0.2266,0.9042,1.824,370.72663,1.32466
847,72400854,72407,ESP9013,156.0,public,3.0,9.4066,428.0,0.5,1.0,45.5,1.0,0.0659,,0.044,28.0,1.0,2.1861,1.0953,0.8153,0.9028,0.9042,5.07344,385.59143,3.68453
848,72400855,72412,ESP1223,156.0,public,3.0,8.5421,457.0,2.2059,1.0,53.5,1.0,1.0,0.0,0.0187,28.0,0.0,-0.4907,-0.3163,0.1795,1.3992,0.9042,1.0,71.94108,0.72624
849,72400856,72406,ESP0612,156.0,private,2.0,17.1969,1092.0,0.5128,1.0,63.5,0.0,1.0,0.9291,0.0,53.0,0.0,-0.2376,-0.5869,-0.1692,-0.4985,0.9042,1.0,86.0,0.72624
850,72400857,72419,ESP1942,156.0,public,3.0,17.3436,1691.0,1.4453,1.0,97.5,1.0,1.0,,0.0103,28.0,1.0,0.1,0.1964,0.1795,-0.5205,0.9042,1.0,161.14101,0.72624
851,72400858,72416,ESP9035,156.0,public,3.0,8.5035,608.0,1.0127,1.0,71.5,1.0,0.9441,0.0,0.0,23.0,0.0,0.2373,-0.2968,0.5869,-0.3786,0.3009,4.90306,295.87202,3.5608
852,72400859,72402,ESP0203,156.0,public,3.0,9.75,858.0,1.3095,1.0,88.0,1.0,0.9716,0.0,0.0284,18.0,1.0,-1.4212,1.3405,-3.3785,-0.7767,0.9042,2.83296,243.73535,2.05741
853,72400860,72417,ESP1738,156.0,public,3.0,9.4631,705.0,1.0909,1.0,74.5,1.0,0.0,0.0,0.0,28.0,1.0,1.7737,0.4487,1.7012,1.4469,-0.1868,8.72811,751.48836,6.33871
854,72400861,72412,ESP1224,156.0,private,2.0,13.3585,354.0,0.3448,1.0,26.5,1.0,1.0,0.1698,0.0377,28.0,1.0,0.0686,0.122,-0.401,-0.9033,0.9042,1.0,80.83914,0.72624
855,72400862,72413,ESP9027,156.0,private,2.0,15.8942,1502.0,0.3,1.0,94.5,1.0,0.5291,0.2116,0.0212,28.0,3.0,0.6221,0.2633,0.1273,0.9355,-1.0389,1.0,91.86537,0.72624
856,72400863,72408,ESP9015,156.0,public,3.0,10.0893,565.0,0.5625,1.0,56.0,0.9286,0.0714,0.0446,0.0357,28.0,1.0,1.529,0.6924,-0.4684,-0.1274,0.9042,4.82576,440.51375,3.50466
857,72400864,72411,ESP9021,474.0,public,3.0,9.2791,399.0,0.96,1.0,43.0,1.0,0.8837,0.0698,0.0465,23.0,0.0,-0.2376,-1.4551,-0.0956,0.2266,0.9042,8.46037,391.34474,6.14426
858,72400865,72412,ESP1224,156.0,private,2.0,16.1667,485.0,1.7647,1.0,30.0,1.0,1.0,0.1167,0.0,18.0,0.0,0.265,0.6736,-0.899,0.2785,0.9042,1.0,22.07246,0.72624
859,72400866,72402,ESP0203,156.0,public,3.0,10.5743,534.0,0.4265,1.0,50.5,1.0,1.0,1.0,,23.0,1.0,1.4783,0.6736,0.5933,-0.5079,0.9042,2.45523,217.05945,1.78309
860,72400867,72401,ESP9002,,private,,,,,,,,,,,,,,,,,,41.33844,1188.2375,30.02163
861,72400869,72413,ESP9028,156.0,private,1.0,18.2919,1692.0,1.4082,1.0,92.5,1.0,1.0,0.2486,0.0108,48.0,1.0,-0.1018,1.0744,-0.3856,-0.1791,0.3009,13.89808,539.37044,10.09335
862,72400870,72417,ESP1738,156.0,public,3.0,8.0599,673.0,0.3457,1.0,83.5,1.0,0.9701,0.1796,0.0359,23.0,1.0,-0.1098,0.2633,0.4781,-0.5111,-1.0542,9.61874,829.7394,6.98551
863,72400871,72412,ESP1224,156.0,private,2.0,17.3506,668.0,1.6327,1.0,38.5,1.0,1.0,0.1948,0.0,28.0,0.0,0.1,0.43,-0.7453,-0.1274,-0.5083,1.0,53.78134,0.72624
864,72400872,72413,ESP9026,156.0,public,3.0,12.4404,678.0,0.3761,1.0,54.5,0.0,0.9083,0.0459,0.0275,28.0,1.0,0.265,0.8242,-0.0484,-0.8267,0.9042,5.90494,602.77624,4.28841
865,72400873,72416,ESP9037,451.0,private,2.0,16.4211,780.0,1.0,1.0,47.5,1.0,1.0,1.0,0.0,23.0,1.0,1.2478,1.0953,0.6764,-0.137,0.9042,3.26303,171.4421,2.36974
866,72400874,72407,ESP9013,156.0,public,3.0,10.0,490.0,0.6098,1.0,49.0,1.0,1.0,,0.0408,23.0,,2.1432,0.4613,0.9647,0.83,-0.1661,4.23715,344.33264,3.07719
867,72400875,72410,ESP1019,156.0,public,3.0,9.5058,1231.0,0.7447,1.0,129.5,1.0,0.8919,0.6486,0.0154,23.0,0.0,1.1897,0.2633,0.1795,0.2785,0.9042,1.73994,244.35176,1.26362
868,72400876,72413,ESP9025,156.0,public,3.0,12.8384,1271.0,0.4444,1.0,99.0,1.0,0.7727,0.2273,0.0707,28.0,3.0,-0.8076,-0.1776,-0.0956,-1.2356,0.9042,3.1814,403.25817,2.31046
869,72400877,72415,ESP9033,156.0,private,2.0,17.7629,1723.0,1.0,1.0,97.0,1.0,0.0,0.0,0.0,33.0,2.0,-0.9432,0.21,-1.6103,1.2449,0.9042,1.0,122.20683,0.72624
870,72400878,72414,ESP1430,156.0,public,3.0,10.1818,1120.0,0.2632,1.0,110.0,,,0.0727,0.0091,28.0,1.0,1.7368,0.0055,0.8153,0.9255,-1.0542,2.41841,285.26324,1.75635
871,72400879,72411,ESP9021,474.0,public,3.0,8.069,468.0,1.1538,1.0,58.0,1.0,1.0,1.0,0.0517,23.0,2.0,0.4698,0.21,-0.0956,-0.1791,0.9042,6.73962,403.06981,4.89458
872,72400880,72403,ESP0306,156.0,private,2.0,10.7619,226.0,0.2692,0.7143,21.0,1.0,1.0,0.5952,0.0,28.0,2.0,2.9595,1.5435,0.7745,0.2785,0.9042,3.34712,68.70397,2.43081
873,72400881,72416,ESP9037,451.0,private,2.0,18.6471,1585.0,1.0,1.0,85.0,1.0,0.7059,0.2941,0.0588,53.0,2.0,0.2681,0.5116,-0.5654,-0.1274,-1.0542,3.26303,144.03229,2.36974
